"","U.Clus.1","U.Clus.2","U.Clus.3","U.Clus.4","U.Clus.5","U.Clus.6","U.Clus.7","U.Clus.8","U.Clus.9","U.Clus.10","U.Clus.11","U.Clus.12","U.Clus.13","U.Clus.14","U.Clus.15","U.Clus.16","U.Clus.17","U.Clus.18","U.Clus.19","U.Clus.20","U.Clus.21","U.Clus.22","U.Clus.23","U.Clus.24","U.Clus.25","U.Clus.26","U.Clus.27","U.Clus.28","U.Clus.29","U.Clus.30","U.Clus.31","U.Clus.32","U.Clus.33","U.Clus.34","U.Clus.35","U.Clus.36","U.Clus.37","U.Clus.38","U.Clus.39","U.Clus.40","U.Clus.41","U.Clus.42","U.Clus.43","U.Clus.44","U.Clus.45","U.Clus.46","U.Clus.47","U.Clus.48","U.Clus.49","U.Clus.50","U.Clus.51","U.Clus.52","U.Clus.53","U.Clus.54","U.Clus.55","U.Clus.56","U.Clus.57","U.Clus.58","U.Clus.59","U.Clus.60","U.Clus.61","U.Clus.62","U.Clus.63","U.Clus.64"
"392622",9.24719996884672e-10,2.08336243367878e-10,1.17079015359914e-10,3.912811242071e-10,2.75461839526884e-10,1.49252586604991e-08,5.11164744756501e-10,2.62825139234064e-09,0.9999997027972,2.00999809971635e-10,3.57474373993915e-09,9.81963724329324e-10,5.86329459594358e-10,1.67774157684192e-11,2.14326106420695e-09,1.47004895616531e-09,1.56964238307545e-11,8.40239592525151e-10,6.43717387245642e-11,3.43535626480711e-09,4.3602689581154e-11,1.75386036712671e-10,6.92377857705475e-11,2.19416506182115e-10,2.84916266987777e-10,1.0405435023394e-10,3.15648569278851e-10,3.89597347746398e-09,3.17125764846263e-11,1.99212286271168e-09,1.81170078348338e-11,1.12353816564775e-10,5.15180084115765e-11,6.77996399382044e-10,1.5084404815871e-10,5.2076128336987e-09,1.16694584552784e-10,1.13132093707776e-09,1.09834252474536e-08,2.61761751416607e-11,2.99823597489418e-08,1.50929135317658e-09,7.96605940823171e-08,9.10517441765056e-09,3.31209297446259e-10,3.13636687963336e-09,2.35758222624856e-10,1.26536387548221e-08,2.82539002582674e-10,8.62858572394672e-10,1.4752837450049e-08,1.05099902103062e-10,4.23933195367459e-10,1.80226928583073e-10,3.43814237327363e-08,1.93344388974765e-09,2.50442181027589e-09,5.74343791951851e-10,7.38296769612691e-09,2.13828986401821e-10,8.89128410353459e-10,2.34320458122199e-08,1.36683665272482e-08,8.14704466214345e-11
"121304016",7.5639751059841e-05,2.40242192031038e-05,1.7676981229857e-05,6.37444083506831e-05,5.24998886734484e-05,0.963236966511272,3.74128212253335e-05,0.000803583515135324,0.000569639324949434,4.24321438743503e-05,0.000431388460285227,0.000622046282097756,0.000425842349789301,3.04909714310359e-06,0.000394189648755166,0.000154382298746942,2.78927948176923e-06,5.15130089399378e-05,1.22652892621195e-05,0.00171325185374597,7.66885861158813e-06,1.44316174056528e-05,1.26461449381208e-05,1.21857413656245e-05,2.80371227529676e-05,1.47094182308544e-05,9.44645242384395e-05,0.000699796862036638,5.81263401454223e-06,0.000226432791335991,2.99573189672627e-06,1.7031293793595e-05,7.09269876455272e-06,0.000170804445121494,3.27675116144103e-05,0.00265541453061559,1.53307136110209e-05,0.000219648977230835,0.00151896096745241,3.45066198953045e-06,0.00735047491300445,7.12939288088159e-05,0.00396396178700335,0.00226591380084306,4.55420230150127e-05,0.000237067729055536,2.83506493294951e-05,0.00367336810015764,8.12298957093298e-05,0.00025937934805911,0.000959097120850889,1.62929849199629e-05,9.27768814636747e-05,2.74300889022348e-05,0.00254983746379673,0.000425148553521834,0.000214952806293105,0.000102953000350282,0.000609337560515855,2.46809527232761e-05,0.000192876510820941,0.00194141835372462,0.000363735907718977,8.85925917056387e-06
"92727",1.10875690628974e-05,1.39636034746305e-05,4.8018214742009e-06,0.000337278021789729,1.51432090319521e-05,0.000340162334436441,4.54823420680574e-05,1.86116901895509e-05,8.29580028976285e-05,3.97498391846764e-05,2.73994093983434e-05,7.97221745957642e-06,3.58253943373489e-06,4.65783528806717e-07,0.000106794614935149,7.89399683201817e-06,4.67647695151608e-07,7.78655898627102e-06,1.86390658037322e-06,1.16965099687538e-05,1.21056837609236e-06,4.74001491527243e-06,1.84283556831066e-06,8.49606533576371e-07,6.09988276338062e-06,4.58545993405991e-06,7.45901541639974e-06,0.000585653543943056,9.90580930052604e-07,9.99416552158982e-06,5.40636466199724e-07,3.42844061383298e-06,1.84811467951559e-06,0.000192100521500719,6.4878972099225e-06,2.21541431370804e-05,6.05747427721429e-06,0.00242902516282024,0.993097794967604,7.26772419907435e-07,0.00019462658304977,6.93023184758668e-05,0.000189429176935683,3.82804933838759e-05,1.97086642138684e-05,0.000118240670793364,1.83026168978491e-05,4.78026273011167e-05,0.000105094728517799,0.000891384246338991,2.45599788634801e-05,3.22766358754515e-06,0.000157920577866337,1.12189372242275e-05,0.000218040987560647,3.07692178926575e-05,5.84749726942824e-05,6.43828140122804e-05,3.62915463336671e-05,9.12991278975301e-06,4.7469907905719e-06,9.41227272881386e-05,0.000122913151166236,3.27697296370988e-06
"54670067",2.55865438940823e-05,6.99952110418615e-05,0.00127911794328651,4.45322152595672e-05,0.000164583114038691,8.76029203940819e-05,0.000106757425565701,2.50348429715682e-05,3.03584419718529e-05,0.00013718171899336,4.72739996622478e-05,6.0770995037613e-05,2.58487086808416e-05,1.40166823415211e-05,3.95532450629999e-05,2.42648779951367e-05,1.16018798926345e-05,2.78132523029533e-05,4.43202416212115e-05,2.63413899955794e-05,3.53541639125317e-05,9.09393006589538e-05,8.10023924915144e-05,1.55534830013278e-05,0.000158725387205359,0.000308423485984964,0.000205628294840497,0.000160174987251906,7.52283163761674e-05,1.873025951449e-05,4.7980536589409e-05,5.38862657202479e-05,5.0031177381641e-05,0.000141694129266744,0.991910004987435,7.31175562100159e-05,0.000142473661551571,0.000166851947255205,0.000207563287029641,1.44163923824338e-05,8.22263543527302e-05,7.97030621350985e-05,0.000118258123928751,4.04742721418142e-05,0.00106969547515645,6.02435376010774e-05,0.000138543043170281,5.21048985729593e-05,0.000134190203447009,0.000120816474112496,2.56118177680931e-05,0.000164261846286955,0.000130449874701698,0.000303424928378961,0.00010277629723568,2.37793864687706e-05,7.18637882455129e-05,0.000648275159899023,4.34974398520973e-05,0.000147088254199976,1.33327846884232e-05,3.14499990878845e-05,0.000114200872481507,3.33964440175851e-05
"5234",0.00820323852373886,0.00794004476666148,0.0184227605714503,0.0078104161727689,0.0141229515257904,0.0212274227363764,0.0116788383193156,0.00846466190579447,0.00899934069222192,0.00998184234385234,0.0126624244245642,0.0183066206472543,0.00759221424642818,0.0109781541968714,0.0166557743913243,0.0105123416542374,0.00792675852420429,0.0119654030541551,0.0487142420176871,0.0138420308674867,0.0299281969651184,0.0138730404380987,0.0457407165316946,0.00794823987796141,0.0244970036395687,0.0118230460272961,0.0167543626383394,0.021969599732248,0.0181280006891225,0.00903514226124477,0.00793725405164758,0.0248871910357292,0.0082070293574887,0.0128244813340191,0.0316054016375005,0.0130230235939336,0.00935489129353747,0.0161667769585503,0.0188365326269802,0.00793264730306407,0.0197405354021488,0.0196928174678414,0.0223810987183647,0.0161276870150503,0.0177679917241398,0.0160631855610358,0.00783379779208391,0.0211948633457019,0.0114622171424756,0.0159722296209843,0.0106402198588009,0.0194606647143915,0.0165015550310166,0.0132434246811531,0.0222197015993912,0.00751153119720808,0.0279728687450645,0.0157172120840561,0.0168540084548839,0.00972984657947586,0.00775332308789429,0.00921304317245731,0.0187094485610427,0.00975666886801054
"41684",0.000591615912177044,7.76220711897721e-05,4.42013570259813e-05,0.000253541427727061,4.47009475986335e-05,0.00558393390997938,5.14078943744846e-05,0.00172600729297278,0.00142118154645664,0.000538262025340577,0.00034854982576248,0.000176437742445153,7.27186295704553e-05,5.90836810606519e-06,0.000474041464196463,0.000199037842856742,5.93354184089425e-06,0.000118051019405804,2.43291379001441e-05,0.000358542487082961,1.52136600707698e-05,2.85243806799948e-05,2.5085351855669e-05,4.56231302964935e-05,7.10338108103296e-05,2.98591203695995e-05,7.79739088735197e-05,0.0036948702905712,1.10945809031231e-05,0.000126092760088728,5.54186345873916e-06,4.24200770111609e-05,1.20165722536895e-05,0.000274222551779145,4.70108786071326e-05,0.000716339711200395,2.05063314072249e-05,0.000549981482832981,0.00156997381190038,8.51768656298919e-06,0.00255558862438427,0.000417251655450592,0.00171839746756542,0.00183939287631742,8.32267472104263e-05,0.000876724984531645,6.21037733088588e-05,0.00161299907884976,0.000298115164837498,0.000449721435982884,0.000402440031667714,2.83045538001699e-05,0.000206540457706017,4.47168127236161e-05,0.965773834028055,0.00011088142939171,0.000525403763906231,9.33410909112947e-05,0.000924061369940951,4.66356480238905e-05,0.000181110861724946,0.00165852174577136,0.000581989702804113,2.07702895915438e-05
"5282379",3.0819628892143e-09,5.16721127844808e-08,1.18825380243496e-06,5.28988443290471e-09,6.34040790182089e-09,5.70255675276414e-09,9.69047788747818e-09,1.95235543689069e-09,2.85449292199331e-09,2.22434304764196e-08,8.75094636188876e-09,3.31968708829605e-09,1.06158361139406e-09,7.86620951392122e-10,8.28494513737797e-09,4.37791177805984e-09,6.51127417369068e-10,3.955443993765e-09,2.4878027779565e-09,3.00115366767952e-09,1.98423948463194e-09,5.24978435539743e-09,3.96599339094022e-09,1.01426959727595e-09,6.58658634563851e-09,0.999996596890732,2.81545688143325e-09,1.94598524989575e-08,2.07486417174932e-09,2.79740340764557e-09,1.62145366744925e-09,3.16082382353016e-09,3.06208017315537e-09,1.88285466526031e-08,3.31662899482943e-08,3.44666093455843e-09,1.08858880861322e-07,2.44342814534993e-08,1.29402648499001e-08,1.17934770902891e-09,7.81806306349192e-09,4.25376859017228e-08,1.76414982360698e-08,5.68897269505658e-09,1.46962798578224e-06,1.12487424386649e-08,1.01310575655651e-08,8.76238477962611e-09,8.37195695170416e-09,8.83017486321804e-09,3.09385087161955e-09,7.34762370961164e-09,4.36045092911949e-08,6.03827418708982e-08,8.44955493620356e-09,2.85317555918911e-09,1.59906331974615e-08,5.09855180703615e-08,8.95146879078272e-09,3.94644152791763e-09,1.75715426954994e-09,2.96543711292123e-09,8.83663870873576e-09,2.8802108805431e-09
"977",5.25762245973563e-11,5.5232725529229e-11,1.37255966369375e-10,4.77327120840955e-11,9.64934438274097e-11,1.27633533523704e-10,8.18008210925861e-11,5.13561063620414e-11,5.84100916649504e-11,6.47186614759622e-11,8.17730616229267e-11,1.19628396400505e-10,4.93413687969293e-11,0.999999988287924,9.97124231178392e-11,6.35378096788469e-11,7.71062419806513e-11,7.42976529864756e-11,5.30121775807513e-10,8.57486467712217e-11,1.82472160815547e-09,1.04755698640398e-10,3.57096931998841e-09,5.45267664632629e-11,1.80964267204176e-10,8.31279067728268e-11,1.11574364885319e-10,1.42478759999143e-10,1.2507553475091e-10,5.7240478485649e-11,7.18951729451059e-11,1.56678852422195e-10,6.45920026872687e-11,8.35869093165126e-11,2.64932525256736e-10,8.10931126315309e-11,6.22776010355147e-11,1.03703000446336e-10,1.21924670432917e-10,4.75657240085446e-11,1.26094283217476e-10,1.21525406575407e-10,1.4531584710529e-10,9.95620767813533e-11,1.2505499651705e-10,1.03312992713729e-10,5.44888098531607e-11,1.26967480488116e-10,7.52178022466921e-11,1.02582348112136e-10,6.65646958125805e-11,1.79364442268325e-10,1.07699153119465e-10,9.11244995976327e-11,1.3932353523651e-10,4.58628059970347e-11,1.65280855813765e-10,1.00981214184319e-10,1.04092339905514e-10,6.76857498083208e-11,4.71122593778223e-11,5.6325459319934e-11,1.19511592096826e-10,7.28637235151516e-11
"6167",5.98511939107192e-06,5.36246367704588e-06,2.4723863078076e-06,0.000105522535021239,4.29562737867482e-06,6.70219598813267e-05,4.04992963073951e-06,1.79549543877488e-05,4.91726500983387e-06,2.85183284918199e-05,6.68555963529076e-06,1.73515853162812e-06,1.01801677421296e-06,2.5250330727156e-07,1.33075486441598e-05,3.27074181607307e-06,2.36219500875649e-07,3.06948964160953e-06,9.68623363444684e-07,2.9590141886257e-06,6.30347791309224e-07,1.6776037610015e-06,9.98741851742596e-07,3.94971147740294e-07,2.69202820332498e-06,2.61043170556406e-06,2.29685170862825e-06,0.00024224249077607,5.16143798593122e-07,3.03690896333318e-06,2.53892410890896e-07,1.28503087840485e-06,6.05742015905966e-07,0.000177569120634723,3.06127044813595e-06,5.84003984992009e-06,2.0807445504798e-06,0.000569037928756214,0.000515434654418525,3.6532644669905e-07,8.38130839830484e-05,2.97148329334524e-05,2.8628325332331e-05,7.71714945170534e-06,5.42148682597221e-06,2.90890116482859e-05,7.32932265385034e-06,1.10366901890741e-05,0.000172499525031715,0.997541832436187,3.89679609574388e-06,1.40874298015602e-06,0.000106347152146,4.85064136354591e-06,6.30793361734319e-05,5.52146486236469e-06,2.16839954246395e-05,1.25190999601928e-05,1.19898373052024e-05,3.05353369144052e-06,1.50842085909953e-06,6.6896146575104e-06,2.67945129764569e-05,1.34127257042025e-06
"45266664",2.62318221211413e-08,7.22929333564052e-09,3.32468585402495e-09,1.39206872846905e-08,6.11107739784563e-09,2.33720908855645e-06,1.57257995377127e-08,8.71701037155322e-08,3.32460382842559e-07,1.29655495184275e-08,7.47850050022052e-08,4.92056833285513e-08,2.13705994564123e-08,4.54538924260282e-10,1.25152718313822e-07,2.98237101011154e-08,4.45899918513521e-10,8.57023818756677e-09,1.75379628357167e-09,2.12806182316643e-07,1.14328176238402e-09,3.86553860857057e-09,1.88544803115031e-09,2.36816193321498e-09,5.63553927370243e-09,2.69244342188179e-09,9.48765997860580e-09,2.89856076377026e-07,8.02372211573369e-10,3.53406201287255e-08,4.46582377992282e-10,3.67862987001315e-09,1.46662301062946e-09,5.74678123348922e-08,3.42660295257319e-09,1.61180340900064e-07,2.44725185650114e-09,4.16948654108963e-08,6.3822230322154e-07,5.94694637086654e-10,5.49539324938549e-07,2.53507108391456e-08,1.59713191213237e-06,1.10196347784104e-06,8.64703125269838e-09,1.50582907726827e-07,6.6981453638073e-09,1.09980315102408e-06,1.39020588701098e-08,3.88433299665592e-08,1.34424096861902e-06,2.75344661170081e-09,2.32816749774165e-08,4.4022268728287e-09,8.55657073500891e-07,3.59869094868336e-08,5.29099332953805e-08,1.5359650285454e-08,1.85748493867632e-07,4.05713093556172e-09,5.75150367618746e-08,0.999988125147451,6.774242995019e-08,2.31581401158444e-09
"45357793",3.2618049435752e-07,1.89307163395298e-06,2.495774991977e-06,5.49747553910009e-07,2.19060668141965e-06,1.05276131005935e-06,1.41168794259396e-06,2.92530478864824e-07,3.60621278934926e-07,1.27021531929545e-06,1.10596584758597e-06,4.89992371261819e-07,1.83587363971146e-07,8.3980202756582e-08,7.68159742428928e-07,2.59789110907884e-07,6.67619093635919e-08,3.18297570863474e-07,3.01633097176773e-07,3.08940841808031e-07,2.13076997177415e-07,3.27852136373054e-07,3.53016210007304e-07,1.02537951296465e-07,6.21105573148848e-07,3.78873353359609e-06,4.86097798732144e-07,2.1570672944228e-06,2.51514893844977e-07,2.72191659951184e-07,1.38136783923578e-07,2.82332533339869e-07,1.55211274383927e-07,1.62265828118884e-06,2.56746308432994e-06,6.94517572028355e-07,3.57036765630844e-05,2.35097849333542e-06,2.97452622557873e-06,9.5100906152724e-08,1.20363513996151e-06,3.41421041334429e-06,2.74075523730649e-06,8.09535730798508e-07,5.62496566739168e-05,1.32040207599377e-06,8.43731443556368e-07,8.69520953752569e-07,3.23757460427578e-06,2.87089767011073e-06,4.26599200075007e-07,3.73512397026772e-07,4.79172016278708e-06,0.999831594521811,8.77189349860899e-07,4.31279215249489e-07,9.58658344597116e-07,1.23072263281376e-05,1.08947646497212e-06,6.02397833287705e-07,1.88609854597874e-07,4.4138093264081e-07,1.23277689069989e-06,2.36629762257242e-07
"5743",2.87248878961913e-09,2.16452330037658e-08,2.40948783885914e-08,5.37333348897815e-09,2.15122580712175e-08,7.65100918748291e-09,1.27080187723259e-08,2.572086499373e-09,3.18092025297322e-09,1.27362061255497e-08,9.91878164344881e-09,3.44285938515784e-09,1.60483906095851e-09,7.2757636864424e-10,7.2101811644974e-09,2.28104746448119e-09,5.38257487207763e-10,2.80240318098261e-09,2.53557848050695e-09,2.56568255185181e-09,1.8630044812298e-09,2.97207275651928e-09,2.97086937321085e-09,8.26736816744284e-10,5.5117877657189e-09,4.83620938611093e-08,4.50709010103409e-09,2.01829007230963e-08,2.20606669892696e-09,2.16401995551883e-09,1.20300046455083e-09,2.47834928102212e-09,1.25232764615788e-09,1.52203221414264e-08,2.74122577434837e-08,5.34199961269227e-09,7.86827219897111e-07,2.26960246694395e-08,2.32433115146902e-08,7.66750488548166e-10,1.08054895620869e-08,3.53948933186125e-08,2.65186351107928e-08,7.04411110100731e-09,1.19791192864697e-06,1.25617783848545e-08,8.35291468375980e-09,7.78564230674337e-09,3.08740198408021e-08,2.7801546587358e-08,3.77200251464647e-09,3.24330737302642e-09,5.4026213530668e-08,0.999997258676748,7.57796848686303e-09,3.81446845013153e-09,8.58858363834819e-09,1.35105896059825e-07,1.01230433831514e-08,5.61730259352e-09,1.64950370052507e-09,3.62548616776043e-09,1.10717272434795e-08,2.07494388182782e-09
"23667621",1.98176596214942e-07,1.28772051953951e-06,1.51610402234582e-06,3.55560363143946e-07,1.4389134880223e-06,6.564737641983e-07,8.89271285425354e-07,1.85529988159925e-07,2.19129434442703e-07,7.71627233171022e-07,6.72196864068623e-07,3.03545703037636e-07,1.11521582487714e-07,5.10131788937409e-08,4.90628894847028e-07,1.64605734968196e-07,4.05540975878441e-08,1.93356541838552e-07,1.83225757656853e-07,1.8769536246684e-07,1.29432425996133e-07,1.99155257758407e-07,2.1443832267589e-07,6.22863341232633e-08,3.77297347152894e-07,2.37550897878811e-06,3.09208335014239e-07,1.31088915908162e-06,1.52781210660845e-07,1.72592969057839e-07,8.39103464130608e-08,1.71502798035551e-07,9.42829494975546e-08,1.02257383562284e-06,1.55961369523777e-06,4.43028420604428e-07,2.26811640756851e-05,1.47003857808732e-06,1.8085623206248e-06,5.77685200024506e-08,7.31568818729048e-07,2.07758453081822e-06,1.76664614787453e-06,4.92096145166504e-07,3.767435277222e-05,8.48081653939059e-07,5.39172957886126e-07,5.29803183697193e-07,2.05050928807138e-06,1.85181705856449e-06,2.59312090032532e-07,2.30493844529988e-07,3.00785709828691e-06,0.999892132909691,5.33084621125455e-07,2.62009844369139e-07,5.82845745646558e-07,7.4772424338479e-06,6.6269851611464e-07,3.83959527371431e-07,1.1929455888956e-07,2.68138952887084e-07,7.4933750923716e-07,1.56296717167759e-07
"5793",3.56795500954897e-05,9.00192833940539e-05,0.000328329012895275,6.25289016944523e-05,0.00160473906013577,0.000137013570251383,0.000172625427141041,4.35605971058767e-05,4.84663315637035e-05,0.000105151276496594,7.35816701376768e-05,0.000129541795877674,6.66355358900726e-05,3.59038795772577e-05,7.28428782791685e-05,4.73959491987027e-05,2.76031202394877e-05,5.34468409787749e-05,0.000109965615769783,5.07113258062558e-05,9.140067939092e-05,0.000173918775569149,0.000184115917477581,3.19593916069503e-05,0.000340723511229477,0.000178301079991625,0.000860846058114655,0.00017068482549168,0.000276716327361359,3.8749250893597e-05,0.000197501141976343,0.000122709050899004,9.20094136543324e-05,0.000187238027672006,0.988565678657188,0.000120860787693512,0.000243429306650159,0.000198066111538111,0.000211187292348606,3.97759732179235e-05,0.000120947411073224,0.000111876239821806,0.000188090413843067,6.63181060297698e-05,0.000603250225682661,8.85815404146978e-05,0.000105705806875622,9.22932907125522e-05,0.00017911306026162,0.000147443366780725,4.45358829513984e-05,0.000276678465359294,0.000190014999167347,0.000308801246661292,0.000127504814940375,4.83193946141005e-05,0.000126549383728098,0.000784888972615585,7.38259938428839e-05,0.000332231711279834,2.55804346252151e-05,4.69937888072155e-05,0.000202447165196486,8.63950822219797e-05
"25126798",4.29036110082532e-07,5.92138399263173e-08,4.40461820344906e-08,9.2661157779873e-08,4.12580618930871e-08,1.38218094940629e-05,6.12733040595789e-08,1.14551222279522e-06,1.20395579310546e-06,4.99436381170751e-08,8.14094274501016e-07,1.80059319949053e-06,1.13460889346226e-06,1.05993430136496e-08,6.05586090632321e-06,6.05974487091457e-06,9.26398703565718e-09,3.77188386916022e-07,4.36481948207426e-08,0.999727867250485,2.72917705150539e-08,3.42770520779823e-08,3.96980495881868e-08,7.44768536067376e-08,9.95626315133648e-08,4.57475353472452e-08,1.14239134893321e-07,5.61645513832559e-07,1.77508060910321e-08,5.50154375564519e-06,8.66391325727495e-09,7.26164752633993e-08,1.71309512439682e-08,1.43533278652569e-07,4.60715901193211e-08,3.8179760819038e-06,3.5980279756551e-08,1.89439180898955e-07,3.76592435984435e-07,1.41950925525023e-08,5.86713975872184e-06,3.73153159091694e-07,9.08232509174972e-06,5.5352368470961e-05,6.36279111729144e-08,1.08227612624956e-06,3.38831183554049e-08,0.000106188245557178,5.70867917266819e-08,1.55338739355228e-07,2.034682787187e-05,3.73353175771821e-08,1.2737352758802e-07,4.35690814932879e-08,2.78814782055546e-06,8.57533345908547e-07,2.87271298742495e-06,6.88135032614068e-08,1.48363338205695e-05,4.41309277710904e-08,4.94445822219423e-06,1.68762193567205e-06,7.01848401816973e-07,2.78537836630637e-08
"145068",4.0084536333507e-05,3.68451835457009e-05,8.38692655415973e-05,3.63774206843752e-05,6.87471678342781e-05,9.09526273785504e-05,5.82822247437492e-05,3.91606274572936e-05,4.02194900848598e-05,4.3021762696552e-05,5.82734778167135e-05,8.52338835261271e-05,3.51545875270237e-05,0.000154649055043146,7.36967459707737e-05,4.68795621313962e-05,0.00010006795637466,5.29400751284052e-05,0.994478818699071,6.25815352368919e-05,0.000754697196368033,7.46356381153927e-05,0.000451324878816216,3.885004403123e-05,0.000128949188727398,5.50820792844965e-05,7.94953135385974e-05,0.000103653830886803,8.91150623046516e-05,4.12566032793032e-05,4.77325271889776e-05,0.000136301779385653,4.60202481196339e-05,5.96154734516632e-05,0.00015508739735475,5.77856583861905e-05,4.35994073213142e-05,7.39767520381105e-05,8.69122432534839e-05,4.151932372965e-05,8.98674743133794e-05,9.33874745883966e-05,0.000103617916063321,7.22894641098008e-05,8.25155719832009e-05,7.36455732437242e-05,3.8822754118666e-05,9.51083162609861e-05,4.98885737764533e-05,7.30874949480324e-05,4.74331344849771e-05,0.000125972182609699,7.26061941980462e-05,6.03034037753892e-05,0.00010186402290036,3.49392198233868e-05,0.000121035063277406,6.93218155409741e-05,7.79028892198359e-05,4.8224691345511e-05,3.3569031141381e-05,4.01310640098986e-05,8.51856929568748e-05,5.78144516028451e-05
"137319715",1.14038307892882e-05,6.57933590937035e-06,2.29116842006539e-05,9.46624118227094e-06,2.1823764965428e-05,3.268115068731e-05,5.77038786772806e-05,9.15686039677153e-06,1.53885735841811e-05,7.18758387084313e-06,9.3196852491696e-06,6.67050838855044e-05,1.48504966576977e-05,5.11459403513859e-06,4.90681121299752e-05,1.12537803181587e-05,2.15359849543134e-05,1.17813726567245e-05,2.46429409680523e-05,2.62213867050556e-05,1.4563255143129e-05,0.000169415499789713,2.33289023656385e-05,1.52842302964782e-05,0.0003596703767021,1.2753077117438e-05,0.000190533048425256,2.80791326134186e-05,1.7298216767246e-05,9.01285271492937e-06,1.18982023269259e-05,0.997466690300689,0.000228486321483048,1.42673031348371e-05,4.28419402096642e-05,1.76782405168729e-05,8.19077971855998e-06,1.61238337505209e-05,4.31350484752852e-05,3.10682887564923e-05,2.305927738403e-05,2.73570745528164e-05,3.40453117349514e-05,3.07265766637549e-05,1.77634892596843e-05,5.687055092543e-05,2.08969317513254e-05,4.70941754417396e-05,7.34250370464184e-06,1.57796195234428e-05,2.05598990933317e-05,0.000188427096346534,1.15605976199959e-05,1.1443628518089e-05,3.27441900876431e-05,6.66314675321331e-06,5.33868869688003e-05,1.6839885271582e-05,2.12941630839793e-05,6.7344660132969e-05,1.0094639146061e-05,1.61288114040183e-05,2.79874261627681e-05,7.94742656498727e-05
"44205240",1.05395010821524e-06,1.37363490032106e-07,1.33231667005212e-07,2.12219265935057e-07,1.1768420281974e-07,2.99200857110686e-05,1.69912081356319e-07,4.92860728144414e-06,3.58166223889788e-06,1.32508757478725e-07,2.1094507722168e-06,5.30901893905862e-06,2.73594889954431e-06,3.15641786136806e-08,8.56857030817742e-06,6.64204496612968e-06,2.75357941210327e-08,1.08820973301868e-06,1.26268024355943e-07,0.999578887507025,7.57078983648612e-08,1.18660584601064e-07,1.24837817814062e-07,3.04081098054085e-07,3.19550297605376e-07,1.21468564160904e-07,3.32971657204649e-07,1.37154680987323e-06,4.92398622071911e-08,7.68478151026222e-06,2.57342759673672e-08,2.20966338573352e-07,5.52268552948481e-08,3.358068329922e-07,1.35404253727985e-07,8.95385645394163e-06,8.2684054416155e-08,4.47766949453845e-07,8.91251272648917e-07,4.23857898075106e-08,1.1857602257387e-05,9.16874384203535e-07,1.8549254555995e-05,8.84360248048529e-05,1.64599194173806e-07,2.27112785807667e-06,9.80103745848924e-08,0.00013553950044351,1.46857543659298e-07,3.50966311741869e-07,2.49482134490468e-05,1.15658647727478e-07,2.96183512773566e-07,1.06087223394438e-07,8.12638188618046e-06,1.40938390998223e-06,5.82422846648546e-06,1.74082984914333e-07,1.7850566498014e-05,1.2240316111324e-07,8.22695557404719e-06,4.40627447973397e-06,2.36055675586378e-06,9.49331014997789e-08
"702",2.28208200229048e-27,3.73534998939283e-27,1.87968319944261e-26,2.95653560601408e-27,7.81935267018981e-27,5.77999656059619e-27,7.44968969729257e-27,2.22663764576049e-27,2.73841018283134e-27,3.81989303359734e-27,3.76118312224955e-27,7.13452929934467e-27,2.46157096377253e-27,3.94934042105029e-27,4.66269645116227e-27,3.1038282152904e-27,3.95195559386625e-27,3.44213461460539e-27,1.06756987345928e-26,3.5253981539816e-27,1.90857057216149e-26,1.22442857686783e-26,1.64672573114557e-26,2.36617743949014e-27,1.9534833347174e-26,1.29059937243463e-26,1.11024824363782e-26,7.51940198321618e-27,9.4417279602491e-26,2.58768258746855e-27,1,1.64449308565405e-26,7.82403093937178e-27,5.33570820007268e-27,2.12327519209842e-25,4.33849633584233e-27,8.80979246376956e-27,7.39369673819928e-27,7.20410997805101e-27,5.41296964131605e-27,6.05916068104112e-27,7.00645115773852e-27,8.12495182287193e-27,4.45101271232725e-27,1.43049963215719e-26,4.65980372197591e-27,3.41811085646915e-27,6.41130559630015e-27,3.96326934577097e-27,4.96224803378566e-27,2.92269349429308e-27,3.54287709966157e-26,7.2668393936014e-27,7.80279169762107e-27,6.49926053711945e-27,2.44795335279927e-27,7.82547575866104e-27,7.63185695471491e-27,4.91965011538542e-27,6.21884863960701e-27,1.90006659876209e-27,2.75540459358256e-27,6.57743574286695e-27,6.50476824115704e-27
